Time	Flow (Veh/5 Minutes)	Speed (mph)
1/9/2019 20:35	296	72.3
1/9/2019 20:40	310	72.4
1/9/2019 20:45	281	71.6
1/9/2019 20:50	270	71.975
1/9/2019 20:55	249	72.2
1/9/2019 21:00	254	72.925
1/9/2019 21:05	292	71.8
1/9/2019 21:10	267	73.45
1/9/2019 21:15	298	71.6
1/9/2019 21:20	282	73.525
1/9/2019 21:25	219	73
1/9/2019 21:30	261	72.525
1/9/2019 21:35	215	73.05
1/9/2019 21:40	225	71.55
1/9/2019 21:45	193	72.375
1/9/2019 21:50	216	73.025
1/9/2019 21:55	204	73.025
1/9/2019 22:00	181	72.825
1/9/2019 22:05	230	72.025
1/9/2019 22:10	252	71.375
1/9/2019 22:15	253	70.75
1/9/2019 22:20	191	70.5
1/9/2019 22:25	159	70.975
1/9/2019 22:30	144	73.05
1/9/2019 22:35	165	73.3
1/9/2019 22:40	141	74.15
1/9/2019 22:45	167	73.675
1/9/2019 22:50	140	73.9
1/9/2019 22:55	115	74.275
1/9/2019 23:00	114	73.075
1/9/2019 23:05	115	74.8
1/9/2019 23:10	126	74.05
1/9/2019 23:15	123	73.275
1/9/2019 23:20	89	74.35
1/9/2019 23:25	70	73.575
1/9/2019 23:30	98	72.925
1/9/2019 23:35	72	73.8
1/9/2019 23:40	73	71.95
1/9/2019 23:45	66	74.325
1/9/2019 23:50	61	74.9
1/9/2019 23:55	77	73.4
1/10/2019 0:00	56	71.05
1/10/2019 0:05	79	74.6
1/10/2019 0:10	69	72.6
1/10/2019 0:15	56	72.2
1/10/2019 0:20	63	74.4
1/10/2019 0:25	46	71.95
1/10/2019 0:30	66	72.9
1/10/2019 0:35	34	71.95
1/10/2019 0:40	45	73.85
1/10/2019 0:45	46	73.575
1/10/2019 0:50	42	72.425
1/10/2019 0:55	41	72.9
1/10/2019 1:00	34	74.825
1/10/2019 1:05	38	70.675
1/10/2019 1:10	44	72.675
1/10/2019 1:15	41	71.475
1/10/2019 1:20	46	73.05
1/10/2019 1:25	32	71.5
1/10/2019 1:30	42	72.075
1/10/2019 1:35	37	72.35
1/10/2019 1:40	45	72.05
1/10/2019 1:45	42	72.525
1/10/2019 1:50	38	74.325
1/10/2019 1:55	38	73.725
1/10/2019 2:00	29	72.225
1/10/2019 2:05	38	70.85
1/10/2019 2:10	41	72.5
1/10/2019 2:15	30	70.725
1/10/2019 2:20	24	72.25
1/10/2019 2:25	34	72.05
1/10/2019 2:30	22	71.675
1/10/2019 2:35	42	75.75
1/10/2019 2:40	48	73.35
1/10/2019 2:45	49	73.75
1/10/2019 2:50	31	72.15
1/10/2019 2:55	29	73.125
1/10/2019 3:00	40	72.15
1/10/2019 3:05	27	74.5
1/10/2019 3:10	39	72.65
1/10/2019 3:15	40	72.625
1/10/2019 3:20	26	69.15
1/10/2019 3:25	33	71.5
1/10/2019 3:30	48	73.225
1/10/2019 3:35	46	74.05
1/10/2019 3:40	51	72.15
1/10/2019 3:45	49	74.575
1/10/2019 3:50	43	73.675
1/10/2019 3:55	51	73.65
1/10/2019 4:00	43	72.875
1/10/2019 4:05	44	73.55
1/10/2019 4:10	54	73.55
1/10/2019 4:15	69	74.575
1/10/2019 4:20	42	72.975
1/10/2019 4:25	67	74.7
1/10/2019 4:30	107	73.325
1/10/2019 4:35	88	73.825
1/10/2019 4:40	133	75.6
1/10/2019 4:45	111	74.675
1/10/2019 4:50	120	73.5
1/10/2019 4:55	116	74.625
1/10/2019 5:00	128	74.625
1/10/2019 5:05	162	74.375
1/10/2019 5:10	183	75.05
1/10/2019 5:15	189	73.675
1/10/2019 5:20	227	71.9
1/10/2019 5:25	284	71.525
1/10/2019 5:30	300	72.7
1/10/2019 5:35	315	72.9
1/10/2019 5:40	383	72.85
1/10/2019 5:45	361	69.875
1/10/2019 5:50	389	70.1
1/10/2019 5:55	386	70.85
1/10/2019 6:00	351	73.075
1/10/2019 6:05	399	73.325
1/10/2019 6:10	492	71.425
1/10/2019 6:15	521	72
1/10/2019 6:20	552	70.775
1/10/2019 6:25	590	69.475
1/10/2019 6:30	619	68.35
1/10/2019 6:35	618	67.85
1/10/2019 6:40	620	66.525
1/10/2019 6:45	608	66.075
1/10/2019 6:50	636	62.2
1/10/2019 6:55	606	60.075
1/10/2019 7:00	656	60.625
1/10/2019 7:05	681	63.975
1/10/2019 7:10	632	63.025
1/10/2019 7:15	688	62.075
1/10/2019 7:20	644	60.9
1/10/2019 7:25	620	57.875
1/10/2019 7:30	630	55.475
1/10/2019 7:35	622	58.45
1/10/2019 7:40	599	54.6
1/10/2019 7:45	604	46.5
1/10/2019 7:50	589	55.4
1/10/2019 7:55	633	59.175
1/10/2019 8:00	555	52.9
1/10/2019 8:05	630	55.225
1/10/2019 8:10	601	59.15
1/10/2019 8:15	618	59.7
1/10/2019 8:20	658	61.975
1/10/2019 8:25	583	56.275
1/10/2019 8:30	600	57.05
1/10/2019 8:35	599	61.175
1/10/2019 8:40	591	54.975
1/10/2019 8:45	602	60
1/10/2019 8:50	592	61.725
1/10/2019 8:55	588	51.525
1/10/2019 9:00	554	51.2
1/10/2019 9:05	560	48.475
1/10/2019 9:10	567	48.9
1/10/2019 9:15	549	53.075
1/10/2019 9:20	565	67.85
1/10/2019 9:25	533	69.325
1/10/2019 9:30	539	68.975
1/10/2019 9:35	560	68.65
1/10/2019 9:40	574	70.375
1/10/2019 9:45	588	69.975
1/10/2019 9:50	563	69.95
1/10/2019 9:55	475	71.425
1/10/2019 10:00	485	71.475
1/10/2019 10:05	454	72.325
1/10/2019 10:10	421	71.125
1/10/2019 10:15	517	70.625
1/10/2019 10:20	479	71
1/10/2019 10:25	458	71.375
1/10/2019 10:30	439	71.3
1/10/2019 10:35	493	70.6
1/10/2019 10:40	523	70.3
1/10/2019 10:45	499	69
1/10/2019 10:50	495	70.225
1/10/2019 10:55	490	70.725
1/10/2019 11:00	477	70.375
1/10/2019 11:05	509	69.05
1/10/2019 11:10	503	70.925
1/10/2019 11:15	509	68.45
1/10/2019 11:20	520	69.7
1/10/2019 11:25	503	70.575
1/10/2019 11:30	530	69.85
1/10/2019 11:35	528	70.175
1/10/2019 11:40	572	68.35
1/10/2019 11:45	522	71.575
1/10/2019 11:50	504	70.075
1/10/2019 11:55	507	70.2
1/10/2019 12:00	499	70.25
1/10/2019 12:05	509	69.975
1/10/2019 12:10	512	70.15
1/10/2019 12:15	513	71.4
1/10/2019 12:20	505	70.1
1/10/2019 12:25	487	70.625
1/10/2019 12:30	534	67.025
1/10/2019 12:35	513	69.75
1/10/2019 12:40	542	69.775
1/10/2019 12:45	549	68.625
1/10/2019 12:50	489	71
1/10/2019 12:55	498	69.2
1/10/2019 13:00	474	69.075
1/10/2019 13:05	516	70.225
1/10/2019 13:10	547	69.15
1/10/2019 13:15	506	70.05
1/10/2019 13:20	481	70.35
1/10/2019 13:25	461	71.05
1/10/2019 13:30	484	70.75
1/10/2019 13:35	516	69.05
1/10/2019 13:40	521	69.35
1/10/2019 13:45	512	70.15
1/10/2019 13:50	497	69.1
1/10/2019 13:55	475	69.475
1/10/2019 14:00	494	69.65
1/10/2019 14:05	494	69.025
1/10/2019 14:10	511	68.675
1/10/2019 14:15	481	66.05
1/10/2019 14:20	470	67.925
1/10/2019 14:25	516	62.85
1/10/2019 14:30	511	58.775
1/10/2019 14:35	524	67.175
1/10/2019 14:40	522	66.675
1/10/2019 14:45	556	68.275
1/10/2019 14:50	537	65.725
1/10/2019 14:55	562	66.325
1/10/2019 15:00	531	65.7
1/10/2019 15:05	547	67.825
1/10/2019 15:10	611	63.875
1/10/2019 15:15	594	61.075
1/10/2019 15:20	578	64.775
1/10/2019 15:25	579	57.225
1/10/2019 15:30	580	61.625
1/10/2019 15:35	501	55.125
1/10/2019 15:40	551	58.15
1/10/2019 15:45	528	48.95
1/10/2019 15:50	565	55.375
1/10/2019 15:55	575	50.15
1/10/2019 16:00	540	52.725
1/10/2019 16:05	566	52.325
1/10/2019 16:10	535	48.9
1/10/2019 16:15	588	53.525
1/10/2019 16:20	528	42.925
1/10/2019 16:25	572	50.85
1/10/2019 16:30	483	47.9
1/10/2019 16:35	529	50.075
1/10/2019 16:40	519	49.3
1/10/2019 16:45	549	46.3
1/10/2019 16:50	527	47.35
1/10/2019 16:55	575	49.9
1/10/2019 17:00	551	55.95
1/10/2019 17:05	544	50.1
1/10/2019 17:10	583	55.025
1/10/2019 17:15	522	47.325
1/10/2019 17:20	522	41.225
1/10/2019 17:25	472	43.25
1/10/2019 17:30	533	44.7
1/10/2019 17:35	485	41.75
1/10/2019 17:40	522	43.8
1/10/2019 17:45	494	45.725
1/10/2019 17:50	440	46.525
1/10/2019 17:55	518	46.125
1/10/2019 18:00	510	50.35
1/10/2019 18:05	483	47.925
1/10/2019 18:10	554	54.35
1/10/2019 18:15	531	50.125
1/10/2019 18:20	496	51.2
1/10/2019 18:25	524	47.425
1/10/2019 18:30	510	44.75
1/10/2019 18:35	489	44.55
1/10/2019 18:40	514	47.525
1/10/2019 18:45	453	37.775
1/10/2019 18:50	475	46.7
1/10/2019 18:55	467	67.55
1/10/2019 19:00	365	72
1/10/2019 19:05	404	70.125
1/10/2019 19:10	441	70.05
1/10/2019 19:15	418	71.45
1/10/2019 19:20	399	69.875
1/10/2019 19:25	384	71.025
1/10/2019 19:30	357	70.25
1/10/2019 19:35	377	71.1
1/10/2019 19:40	335	72.35
1/10/2019 19:45	325	71.575
1/10/2019 19:50	279	71.95
1/10/2019 19:55	327	71.525
1/10/2019 20:00	288	72.425
1/10/2019 20:05	302	72.85
1/10/2019 20:10	333	72.775
1/10/2019 20:15	325	71.875
1/10/2019 20:20	315	72.55
1/10/2019 20:25	300	71.275
1/10/2019 20:30	290	73.175
1/10/2019 20:35	295	71.725
1/10/2019 20:40	290	72.375
1/10/2019 20:45	302	72.325
1/10/2019 20:50	246	73.4
1/10/2019 20:55	234	73.65
1/10/2019 21:00	324	72.775
1/10/2019 21:05	301	73.35
1/10/2019 21:10	338	71.9
1/10/2019 21:15	316	71.775
1/10/2019 21:20	297	72.4
1/10/2019 21:25	285	73.425
1/10/2019 21:30	263	73.075
1/10/2019 21:35	281	73.675
1/10/2019 21:40	263	73.675
1/10/2019 21:45	208	73.8
1/10/2019 21:50	230	73.4
1/10/2019 21:55	227	72.55
1/10/2019 22:00	216	73.6
1/10/2019 22:05	232	73.175
1/10/2019 22:10	238	72.2
1/10/2019 22:15	251	71.975
1/10/2019 22:20	218	73
1/10/2019 22:25	205	73.175
1/10/2019 22:30	183	73.025
1/10/2019 22:35	165	74.425
1/10/2019 22:40	165	75.075
1/10/2019 22:45	146	73.825
1/10/2019 22:50	87	74.95
1/10/2019 22:55	188	74.275
1/10/2019 23:00	107	74.525
1/10/2019 23:05	115	73.3
1/10/2019 23:10	132	74.95
1/10/2019 23:15	111	73.025
1/10/2019 23:20	132	72.3
1/10/2019 23:25	91	74.825
1/10/2019 23:30	109	74.65
1/10/2019 23:35	94	72
1/10/2019 23:40	84	72.95
1/10/2019 23:45	72	72.825
1/10/2019 23:50	66	75.275
1/10/2019 23:55	89	72.325
1/11/2019 0:00	72	73.675
1/11/2019 0:05	86	73.775
1/11/2019 0:10	71	73.375
1/11/2019 0:15	69	74.85
1/11/2019 0:20	48	72.575
1/11/2019 0:25	59	73.15
1/11/2019 0:30	42	71.425
1/11/2019 0:35	57	70.875
1/11/2019 0:40	54	71.45
1/11/2019 0:45	42	74.975
1/11/2019 0:50	43	73.55
1/11/2019 0:55	38	73.35
1/11/2019 1:00	36	72.425
1/11/2019 1:05	57	71.35
1/11/2019 1:10	43	71.875
1/11/2019 1:15	33	73.15
1/11/2019 1:20	34	72.85
1/11/2019 1:25	30	74.175
1/11/2019 1:30	39	73.85
1/11/2019 1:35	39	73.425
1/11/2019 1:40	42	72.875
1/11/2019 1:45	37	72.9
1/11/2019 1:50	30	73.575
1/11/2019 1:55	30	73.125
1/11/2019 2:00	37	74.725
1/11/2019 2:05	39	72.25
1/11/2019 2:10	49	71.5
1/11/2019 2:15	31	70.6
1/11/2019 2:20	32	72.7
1/11/2019 2:25	30	73.9
1/11/2019 2:30	35	71.95
1/11/2019 2:35	38	72.425
1/11/2019 2:40	47	72.825
1/11/2019 2:45	22	73.65
1/11/2019 2:50	37	72.35
1/11/2019 2:55	38	69.875
1/11/2019 3:00	35	72.575
1/11/2019 3:05	26	70.475
1/11/2019 3:10	45	72.75
1/11/2019 3:15	36	73.225
1/11/2019 3:20	44	71.75
1/11/2019 3:25	39	74.275
1/11/2019 3:30	58	72.725
1/11/2019 3:35	48	73.85
1/11/2019 3:40	66	75.175
1/11/2019 3:45	49	74.225
1/11/2019 3:50	44	74.375
1/11/2019 3:55	54	72.725
1/11/2019 4:00	40	74.175
1/11/2019 4:05	59	74.95
1/11/2019 4:10	65	73.025
1/11/2019 4:15	52	76.875
1/11/2019 4:20	53	74.575
1/11/2019 4:25	56	73.75
1/11/2019 4:30	67	75.025
1/11/2019 4:35	76	73.375
1/11/2019 4:40	125	74.475
1/11/2019 4:45	98	74.55
1/11/2019 4:50	107	73.075
1/11/2019 4:55	113	75.075
1/11/2019 5:00	126	74.275
1/11/2019 5:05	154	73.725
1/11/2019 5:10	136	74.275
1/11/2019 5:15	162	74.325
1/11/2019 5:20	198	74.025
1/11/2019 5:25	244	73.675
1/11/2019 5:30	256	73.625
1/11/2019 5:35	264	73.3
1/11/2019 5:40	329	73.1
1/11/2019 5:45	349	71.325
1/11/2019 5:50	345	72.4
1/11/2019 5:55	320	73.625
1/11/2019 6:00	324	73.2
1/11/2019 6:05	373	73.35
1/11/2019 6:10	391	71.025
1/11/2019 6:15	503	69.325
1/11/2019 6:20	556	70.25
1/11/2019 6:25	574	69.75
1/11/2019 6:30	611	66.85
1/11/2019 6:35	603	69.725
1/11/2019 6:40	622	66.65
1/11/2019 6:45	629	65.55
1/11/2019 6:50	607	66.875
1/11/2019 6:55	547	69.675
1/11/2019 7:00	567	69.25
1/11/2019 7:05	598	66.175
1/11/2019 7:10	584	68.05
1/11/2019 7:15	621	67.2
1/11/2019 7:20	648	64.175
1/11/2019 7:25	601	56.65
1/11/2019 7:30	595	54.4
1/11/2019 7:35	629	54.075
1/11/2019 7:40	651	56.95
1/11/2019 7:45	452	55.3
1/11/2019 7:50	318	70.2
1/11/2019 7:55	379	66.225
1/11/2019 8:00	456	62.55
1/11/2019 8:05	568	56.95
1/11/2019 8:10	611	51.975
1/11/2019 8:15	600	48.65
1/11/2019 8:20	553	52.575
1/11/2019 8:25	571	53.55
1/11/2019 8:30	550	53.95
1/11/2019 8:35	580	50.5
1/11/2019 8:40	534	48
1/11/2019 8:45	519	50.25
1/11/2019 8:50	522	50.35
1/11/2019 8:55	537	52.55
1/11/2019 9:00	526	54.725
1/11/2019 9:05	578	52.775
1/11/2019 9:10	555	67.475
1/11/2019 9:15	513	70.05
1/11/2019 9:20	500	69.075
1/11/2019 9:25	505	70.025
1/11/2019 9:30	531	69.625
1/11/2019 9:35	556	70.9
1/11/2019 9:40	526	68.275
1/11/2019 9:45	566	68.625
1/11/2019 9:50	540	67.4
1/11/2019 9:55	483	71
1/11/2019 10:00	463	70.775
1/11/2019 10:05	497	68.8
1/11/2019 10:10	448	71.15
1/11/2019 10:15	483	70.875
1/11/2019 10:20	450	72.15
1/11/2019 10:25	493	69.475
1/11/2019 10:30	440	70.825
1/11/2019 10:35	505	70.45
1/11/2019 10:40	529	69.125
1/11/2019 10:45	517	69.35
1/11/2019 10:50	507	70.675
1/11/2019 10:55	463	71.275
1/11/2019 11:00	496	71.025
1/11/2019 11:05	463	72.45
1/11/2019 11:10	528	70.6
1/11/2019 11:15	524	69.675
1/11/2019 11:20	525	70.9
1/11/2019 11:25	471	69.1
1/11/2019 11:30	547	68.95
1/11/2019 11:35	556	69.825
1/11/2019 11:40	600	67.575
1/11/2019 11:45	560	68.65
1/11/2019 11:50	522	69.325
1/11/2019 11:55	488	71.625
1/11/2019 12:00	505	70
1/11/2019 12:05	490	69.175
1/11/2019 12:10	517	69.825
1/11/2019 12:15	547	68.075
1/11/2019 12:20	517	67.9
1/11/2019 12:25	523	69.775
1/11/2019 12:30	563	66.55
1/11/2019 12:35	495	69.875
1/11/2019 12:40	520	70.15
1/11/2019 12:45	528	67.95
1/11/2019 12:50	568	66.375
1/11/2019 12:55	504	70.65
1/11/2019 13:00	461	70.9
1/11/2019 13:05	522	67.65
1/11/2019 13:10	522	68.225
1/11/2019 13:15	560	66.625
1/11/2019 13:20	506	63.775
1/11/2019 13:25	524	53.375
1/11/2019 13:30	486	49.55
1/11/2019 13:35	572	62.325
1/11/2019 13:40	504	61.6
1/11/2019 13:45	445	46.15
1/11/2019 13:50	438	42.275
1/11/2019 13:55	508	50.225
1/11/2019 14:00	564	68.95
1/11/2019 14:05	471	69.9
1/11/2019 14:10	562	67.7
1/11/2019 14:15	554	67.675
1/11/2019 14:20	551	67.625
1/11/2019 14:25	509	65.9
1/11/2019 14:30	588	62.925
1/11/2019 14:35	552	63.175
1/11/2019 14:40	542	59.225
1/11/2019 14:45	580	55.025
1/11/2019 14:50	578	57.125
1/11/2019 14:55	521	59.575
1/11/2019 15:00	592	62.5
1/11/2019 15:05	571	59.95
1/11/2019 15:10	598	56.55
1/11/2019 15:15	557	52.525
1/11/2019 15:20	557	52.975
1/11/2019 15:25	545	52.825
1/11/2019 15:30	536	50.35
1/11/2019 15:35	528	47.375
1/11/2019 15:40	548	47.05
1/11/2019 15:45	421	65.5
1/11/2019 15:50	550	48.65
1/11/2019 15:55	520	46.95
1/11/2019 16:00	538	49
1/11/2019 16:05	560	50.825
1/11/2019 16:10	547	50.65
1/11/2019 16:15	520	56.625
1/11/2019 16:20	587	53.675
1/11/2019 16:25	579	59.95
1/11/2019 16:30	540	67.525
1/11/2019 16:35	537	65.825
1/11/2019 16:40	576	64.75
1/11/2019 16:45	583	66.225
1/11/2019 16:50	574	63.925
1/11/2019 16:55	595	63.375
1/11/2019 17:00	611	59.35
1/11/2019 17:05	593	59.6
1/11/2019 17:10	584	61.2
1/11/2019 17:15	611	55.7
1/11/2019 17:20	583	64.55
1/11/2019 17:25	591	62.475
1/11/2019 17:30	580	57.875
1/11/2019 17:35	546	52.025
1/11/2019 17:40	511	48.975
1/11/2019 17:45	197	11.175
1/11/2019 17:50	176	7.9
1/11/2019 17:55	131	6.425
1/11/2019 18:00	174	7.775
1/11/2019 18:05	217	8.925
1/11/2019 18:10	173	6.975
1/11/2019 18:15	211	7.725
1/11/2019 18:20	183	8.5
1/11/2019 18:25	206	8.475
1/11/2019 18:30	202	8.55
1/11/2019 18:35	213	8.275
1/11/2019 18:40	277	12.25
1/11/2019 18:45	237	11.6
1/11/2019 18:50	250	11.15
1/11/2019 18:55	256	13.425
1/11/2019 19:00	261	13.95
1/11/2019 19:05	321	14.9
1/11/2019 19:10	353	17.925
1/11/2019 19:15	370	21.175
1/11/2019 19:20	475	48.4
1/11/2019 19:25	505	53.2
1/11/2019 19:30	522	51.075
1/11/2019 19:35	526	58.7
1/11/2019 19:40	488	65.45
1/11/2019 19:45	360	70.9
1/11/2019 19:50	368	72.1
1/11/2019 19:55	358	72.225
1/11/2019 20:00	353	70.55
1/11/2019 20:05	310	71.7
1/11/2019 20:10	369	71.7
1/11/2019 20:15	339	71.55
1/11/2019 20:20	294	72.525
1/11/2019 20:25	323	72.65
1/11/2019 20:30	341	71.25
1/11/2019 20:35	347	70.6
1/11/2019 20:40	317	72.5
1/11/2019 20:45	339	72.625
1/11/2019 20:50	317	72.1
1/11/2019 20:55	303	72.525
1/11/2019 21:00	314	72.85
1/11/2019 21:05	306	72.85
1/11/2019 21:10	330	72
1/11/2019 21:15	329	70.1
1/11/2019 21:20	335	72.425
1/11/2019 21:25	322	72.1
1/11/2019 21:30	291	73.125
1/11/2019 21:35	301	71.9
1/11/2019 21:40	299	72.525
1/11/2019 21:45	256	72.725
1/11/2019 21:50	256	72.4
1/11/2019 21:55	277	73.15
1/11/2019 22:00	282	73.175
1/11/2019 22:05	265	72.95
1/11/2019 22:10	289	72.65
1/11/2019 22:15	301	72.05
1/11/2019 22:20	310	71.375
1/11/2019 22:25	268	72.725
1/11/2019 22:30	219	73.875
1/11/2019 22:35	242	71.375
1/11/2019 22:40	247	68.925
1/11/2019 22:45	187	73.65
1/11/2019 22:50	194	72.9
1/11/2019 22:55	164	74.375
1/11/2019 23:00	196	73.8
1/11/2019 23:05	177	72.825
1/11/2019 23:10	158	74.35
1/11/2019 23:15	159	74.3
1/11/2019 23:20	170	73.5
1/11/2019 23:25	171	73.9
1/11/2019 23:30	144	73.025
1/11/2019 23:35	136	73.375
1/11/2019 23:40	133	73.475
1/11/2019 23:45	125	74.275
1/11/2019 23:50	122	73.375
1/11/2019 23:55	116	73.875
1/12/2019 0:00	119	74.05
1/12/2019 0:05	97	74.35
1/12/2019 0:10	111	72.5
1/12/2019 0:15	113	75.7
1/12/2019 0:20	93	71.7
1/12/2019 0:25	119	70.775
1/12/2019 0:30	97	72.075
1/12/2019 0:35	90	74.45
1/12/2019 0:40	89	72.95
1/12/2019 0:45	86	73.8
1/12/2019 0:50	76	72.725
1/12/2019 0:55	68	73.85
1/12/2019 1:00	82	73.45
1/12/2019 1:05	78	72.475
1/12/2019 1:10	67	71.75
1/12/2019 1:15	77	74.375
1/12/2019 1:20	61	74.35
1/12/2019 1:25	47	76.4
1/12/2019 1:30	63	75.85
1/12/2019 1:35	49	74.4
1/12/2019 1:40	48	74.65
1/12/2019 1:45	46	74.2
1/12/2019 1:50	40	74.775
1/12/2019 1:55	49	74.825
1/12/2019 2:00	41	73.45
1/12/2019 2:05	53	73.45
1/12/2019 2:10	45	75.225
1/12/2019 2:15	46	72.375
1/12/2019 2:20	38	73.975
1/12/2019 2:25	55	74.75
1/12/2019 2:30	47	74.775
1/12/2019 2:35	33	76.8
1/12/2019 2:40	35	74.375
1/12/2019 2:45	34	74.5
1/12/2019 2:50	40	72.725
1/12/2019 2:55	38	73.325
1/12/2019 3:00	31	73.225
1/12/2019 3:05	23	75.4
1/12/2019 3:10	36	73.225
1/12/2019 3:15	38	73.925
1/12/2019 3:20	36	72.075
1/12/2019 3:25	31	70
1/12/2019 3:30	34	71.5
1/12/2019 3:35	49	72.925
1/12/2019 3:40	53	73.05
1/12/2019 3:45	38	74.825
1/12/2019 3:50	38	72.525
1/12/2019 3:55	41	72.8
1/12/2019 4:00	41	73.325
1/12/2019 4:05	35	74.2
1/12/2019 4:10	32	75
1/12/2019 4:15	40	72.65
1/12/2019 4:20	34	72.7
1/12/2019 4:25	46	73.675
1/12/2019 4:30	45	75.15
1/12/2019 4:35	51	73.625
1/12/2019 4:40	76	75.85
1/12/2019 4:45	60	74.6
1/12/2019 4:50	69	74.475
1/12/2019 4:55	55	74.125
1/12/2019 5:00	60	74.875
1/12/2019 5:05	72	74.975
1/12/2019 5:10	88	73.9
1/12/2019 5:15	76	74.5
1/12/2019 5:20	101	74.65
1/12/2019 5:25	103	74.5
1/12/2019 5:30	114	74.975
1/12/2019 5:35	123	74.725
1/12/2019 5:40	137	75.85
1/12/2019 5:45	114	74.25
1/12/2019 5:50	135	73.85
1/12/2019 5:55	130	72.425
1/12/2019 6:00	136	75.475
1/12/2019 6:05	133	74.05
1/12/2019 6:10	181	74.325
1/12/2019 6:15	187	74.85
1/12/2019 6:20	180	74.025
1/12/2019 6:25	191	74.625
1/12/2019 6:30	200	73.75
1/12/2019 6:35	255	73.15
1/12/2019 6:40	211	74.5
1/12/2019 6:45	220	71.975
1/12/2019 6:50	180	71.3
1/12/2019 6:55	186	73.125
1/12/2019 7:00	171	73.075
1/12/2019 7:05	165	73.2
1/12/2019 7:10	198	74.825
1/12/2019 7:15	205	73.225
1/12/2019 7:20	218	74.55
1/12/2019 7:25	217	74.95
1/12/2019 7:30	256	73.7
1/12/2019 7:35	267	74.3
1/12/2019 7:40	297	73.95
1/12/2019 7:45	285	74.575
1/12/2019 7:50	284	74.425
1/12/2019 7:55	281	74.475
1/12/2019 8:00	271	75.2
1/12/2019 8:05	298	74.3
1/12/2019 8:10	242	74.9
1/12/2019 8:15	303	73.55
1/12/2019 8:20	283	74.4
1/12/2019 8:25	323	75
1/12/2019 8:30	319	73.55
1/12/2019 8:35	356	73.95
1/12/2019 8:40	380	74.825
1/12/2019 8:45	397	74.575
1/12/2019 8:50	386	74.725
1/12/2019 8:55	329	75.2
1/12/2019 9:00	364	73.9
1/12/2019 9:05	310	75.175
1/12/2019 9:10	352	74.625
1/12/2019 9:15	351	74.3
1/12/2019 9:20	395	74.35
1/12/2019 9:25	363	73.225
1/12/2019 9:30	403	71.475
1/12/2019 9:35	408	73.025
1/12/2019 9:40	404	73.425
1/12/2019 9:45	459	73.375
1/12/2019 9:50	482	72.65
1/12/2019 9:55	367	73.625
1/12/2019 10:00	366	72.925
1/12/2019 10:05	357	72.475
1/12/2019 10:10	388	73.9
1/12/2019 10:15	472	70.425
1/12/2019 10:20	432	73.275
1/12/2019 10:25	404	73.05
1/12/2019 10:30	424	72.95
1/12/2019 10:35	457	72.7
1/12/2019 10:40	428	73.425
1/12/2019 10:45	432	71.975
1/12/2019 10:50	454	69.925
1/12/2019 10:55	430	69.75
1/12/2019 11:00	410	72.3
1/12/2019 11:05	398	72.375
1/12/2019 11:10	442	71.475
1/12/2019 11:15	483	70.55
1/12/2019 11:20	514	70.3
1/12/2019 11:25	458	71.575
1/12/2019 11:30	456	72.325
1/12/2019 11:35	493	71.775
1/12/2019 11:40	511	69.975
1/12/2019 11:45	533	71.025
1/12/2019 11:50	516	71.975
1/12/2019 11:55	487	71.6
1/12/2019 12:00	489	71.8
1/12/2019 12:05	491	72.3
1/12/2019 12:10	521	71.9
1/12/2019 12:15	543	70.9
1/12/2019 12:20	522	70.225
1/12/2019 12:25	550	69.4
1/12/2019 12:30	509	69.875
1/12/2019 12:35	493	68.775
1/12/2019 12:40	535	69.85
1/12/2019 12:45	541	68.875
1/12/2019 12:50	547	68.725
1/12/2019 12:55	566	68.225
1/12/2019 13:00	518	72.15
1/12/2019 13:05	529	69
1/12/2019 13:10	595	66.225
1/12/2019 13:15	496	71.05
1/12/2019 13:20	507	70.85
1/12/2019 13:25	550	69.85
1/12/2019 13:30	512	71.075
1/12/2019 13:35	537	68.9
1/12/2019 13:40	546	69.8
1/12/2019 13:45	511	69.925
1/12/2019 13:50	523	69.825
1/12/2019 13:55	515	69.65
1/12/2019 14:00	495	68.625
1/12/2019 14:05	471	72.5
1/12/2019 14:10	502	68.9
1/12/2019 14:15	492	69.625
1/12/2019 14:20	516	70.525
1/12/2019 14:25	533	71.05
1/12/2019 14:30	529	70.075
1/12/2019 14:35	541	69.925
1/12/2019 14:40	567	69.35
1/12/2019 14:45	530	69.475
1/12/2019 14:50	510	69.675
1/12/2019 14:55	531	69.2
1/12/2019 15:00	534	69.6
1/12/2019 15:05	515	69.2
1/12/2019 15:10	548	68.25
1/12/2019 15:15	560	67.875
1/12/2019 15:20	568	61.575
1/12/2019 15:25	571	64.075
1/12/2019 15:30	565	68.275
1/12/2019 15:35	523	65.125
1/12/2019 15:40	561	68.7
1/12/2019 15:45	556	66.95
1/12/2019 15:50	562	61.425
1/12/2019 15:55	484	69.525
1/12/2019 16:00	556	68.4
1/12/2019 16:05	584	67.575
1/12/2019 16:10	587	67.55
1/12/2019 16:15	518	55.275
1/12/2019 16:20	520	56.625
1/12/2019 16:25	591	64.8
1/12/2019 16:30	548	68.85
1/12/2019 16:35	527	67.975
1/12/2019 16:40	571	65.025
1/12/2019 16:45	585	65.425
1/12/2019 16:50	561	66.625
1/12/2019 16:55	560	69.3
1/12/2019 17:00	544	64.975
1/12/2019 17:05	562	66.875
1/12/2019 17:10	600	67.225
