Time	Flow (Veh/5 Minutes)	Speed (mph)
1/9/2019 20:20	133	74.80
1/9/2019 20:25	163	76.00
1/9/2019 20:30	136	74.90
1/9/2019 20:35	157	75.90
1/9/2019 20:40	132	74.80
1/9/2019 20:45	119	75.70
1/9/2019 20:50	140	74.90
1/9/2019 20:55	131	74.00
1/9/2019 21:00	130	74.90
1/9/2019 21:05	80	74.50
1/9/2019 21:10	129	76.30
1/9/2019 21:15	126	77.10
1/9/2019 21:20	140	74.80
1/9/2019 21:25	147	75.40
1/9/2019 21:30	104	73.90
1/9/2019 21:35	121	74.40
1/9/2019 21:40	113	74.30
1/9/2019 21:45	107	75.40
1/9/2019 21:50	95	76.50
1/9/2019 21:55	97	76.30
1/9/2019 22:00	71	75.30
1/9/2019 22:05	83	74.40
1/9/2019 22:10	98	76.50
1/9/2019 22:15	75	75.10
1/9/2019 22:20	84	74.50
1/9/2019 22:25	69	73.60
1/9/2019 22:30	75	74.90
1/9/2019 22:35	63	74.10
1/9/2019 22:40	61	76.10
1/9/2019 22:45	72	76.10
1/9/2019 22:50	53	76.10
1/9/2019 22:55	51	74.30
1/9/2019 23:00	52	75.30
1/9/2019 23:05	43	73.40
1/9/2019 23:10	44	74.60
1/9/2019 23:15	52	73.70
1/9/2019 23:20	47	72.50
1/9/2019 23:25	42	73.70
1/9/2019 23:30	34	74.80
1/9/2019 23:35	35	71.30
1/9/2019 23:40	40	73.30
1/9/2019 23:45	24	76.30
1/9/2019 23:50	33	74.70
1/9/2019 23:55	32	77.50
1/10/2019 0:00	25	72.50
1/10/2019 0:05	25	74.30
1/10/2019 0:10	27	74.90
1/10/2019 0:15	24	73.00
1/10/2019 0:20	41	72.90
1/10/2019 0:25	26	74.70
1/10/2019 0:30	28	72.30
1/10/2019 0:35	26	73.30
1/10/2019 0:40	26	70.90
1/10/2019 0:45	23	73.20
1/10/2019 0:50	11	72.80
1/10/2019 0:55	23	72.50
1/10/2019 1:00	14	73.40
1/10/2019 1:05	22	69.90
1/10/2019 1:10	15	70.50
1/10/2019 1:15	17	73.80
1/10/2019 1:20	22	71.70
1/10/2019 1:25	18	72.10
1/10/2019 1:30	20	76.00
1/10/2019 1:35	8	71.20
1/10/2019 1:40	13	74.30
1/10/2019 1:45	18	74.00
1/10/2019 1:50	20	72.50
1/10/2019 1:55	19	73.50
1/10/2019 2:00	25	74.50
1/10/2019 2:05	17	74.50
1/10/2019 2:10	28	72.30
1/10/2019 2:15	22	70.80
1/10/2019 2:20	29	71.00
1/10/2019 2:25	14	72.50
1/10/2019 2:30	18	72.30
1/10/2019 2:35	22	72.10
1/10/2019 2:40	20	74.30
1/10/2019 2:45	24	74.00
1/10/2019 2:50	20	75.50
1/10/2019 2:55	15	72.60
1/10/2019 3:00	21	72.50
1/10/2019 3:05	14	75.90
1/10/2019 3:10	21	75.80
1/10/2019 3:15	38	75.30
1/10/2019 3:20	37	74.70
1/10/2019 3:25	30	73.00
1/10/2019 3:30	35	71.50
1/10/2019 3:35	47	74.50
1/10/2019 3:40	53	75.70
1/10/2019 3:45	41	73.90
1/10/2019 3:50	45	75.40
1/10/2019 3:55	25	77.60
1/10/2019 4:00	46	74.40
1/10/2019 4:05	56	74.70
1/10/2019 4:10	53	74.10
1/10/2019 4:15	58	76.10
1/10/2019 4:20	57	74.90
1/10/2019 4:25	52	75.50
1/10/2019 4:30	78	75.90
1/10/2019 4:35	110	74.20
1/10/2019 4:40	111	75.90
1/10/2019 4:45	130	76.20
1/10/2019 4:50	98	74.30
1/10/2019 4:55	97	76.50
1/10/2019 5:00	81	75.10
1/10/2019 5:05	120	77.10
1/10/2019 5:10	114	75.50
1/10/2019 5:15	143	77.20
1/10/2019 5:20	151	76.20
1/10/2019 5:25	188	76.10
1/10/2019 5:30	236	75.80
1/10/2019 5:35	303	75.60
1/10/2019 5:40	329	76.90
1/10/2019 5:45	376	77.30
1/10/2019 5:50	297	77.00
1/10/2019 5:55	253	77.30
1/10/2019 6:00	301	76.60
1/10/2019 6:05	288	75.70
1/10/2019 6:10	323	76.80
1/10/2019 6:15	364	76.10
1/10/2019 6:20	403	76.60
1/10/2019 6:25	441	76.30
1/10/2019 6:30	456	75.50
1/10/2019 6:35	499	75.70
1/10/2019 6:40	586	75.60
1/10/2019 6:45	633	76.20
1/10/2019 6:50	624	75.60
1/10/2019 6:55	510	77.20
1/10/2019 7:00	551	74.90
1/10/2019 7:05	496	75.90
1/10/2019 7:10	558	75.20
1/10/2019 7:15	540	75.60
1/10/2019 7:20	592	75.10
1/10/2019 7:25	581	74.90
1/10/2019 7:30	596	75.20
1/10/2019 7:35	637	73.60
1/10/2019 7:40	661	74.80
1/10/2019 7:45	665	75.10
1/10/2019 7:50	725	75.50
1/10/2019 7:55	678	75.60
1/10/2019 8:00	597	76.70
1/10/2019 8:05	552	76.30
1/10/2019 8:10	545	77.00
1/10/2019 8:15	492	76.50
1/10/2019 8:20	535	76.80
1/10/2019 8:25	456	76.60
1/10/2019 8:30	470	76.30
1/10/2019 8:35	478	76.20
1/10/2019 8:40	492	76.10
1/10/2019 8:45	439	76.90
1/10/2019 8:50	475	77.20
1/10/2019 8:55	406	78.10
1/10/2019 9:00	389	77.30
1/10/2019 9:05	345	76.80
1/10/2019 9:10	315	77.00
1/10/2019 9:15	333	77.20
1/10/2019 9:20	315	76.90
1/10/2019 9:25	277	76.50
1/10/2019 9:30	242	77.10
1/10/2019 9:35	248	76.70
1/10/2019 9:40	301	76.00
1/10/2019 9:45	250	77.60
1/10/2019 9:50	261	77.80
1/10/2019 9:55	235	77.00
1/10/2019 10:00	219	78.00
1/10/2019 10:05	247	75.30
1/10/2019 10:10	195	77.70
1/10/2019 10:15	190	77.20
1/10/2019 10:20	213	77.10
1/10/2019 10:25	200	76.10
1/10/2019 10:30	207	76.40
1/10/2019 10:35	158	75.50
1/10/2019 10:40	196	76.50
1/10/2019 10:45	233	77.00
1/10/2019 10:50	210	75.80
1/10/2019 10:55	196	76.70
1/10/2019 11:00	206	76.60
1/10/2019 11:05	199	75.50
1/10/2019 11:10	192	75.90
1/10/2019 11:15	192	75.90
1/10/2019 11:20	194	78.60
1/10/2019 11:25	190	78.30
1/10/2019 11:30	200	76.40
1/10/2019 11:35	210	76.70
1/10/2019 11:40	211	77.50
1/10/2019 11:45	235	77.50
1/10/2019 11:50	209	77.00
1/10/2019 11:55	234	77.20
1/10/2019 12:00	201	75.90
1/10/2019 12:05	180	76.60
1/10/2019 12:10	190	75.40
1/10/2019 12:15	203	77.30
1/10/2019 12:20	215	76.70
1/10/2019 12:25	203	76.00
1/10/2019 12:30	212	77.00
1/10/2019 12:35	227	75.60
1/10/2019 12:40	266	75.90
1/10/2019 12:45	240	77.50
1/10/2019 12:50	222	77.50
1/10/2019 12:55	220	77.40
1/10/2019 13:00	218	76.10
1/10/2019 13:05	240	75.60
1/10/2019 13:10	236	77.10
1/10/2019 13:15	230	75.40
1/10/2019 13:20	227	76.20
1/10/2019 13:25	239	75.60
1/10/2019 13:30	236	76.60
1/10/2019 13:35	245	76.60
1/10/2019 13:40	211	75.30
1/10/2019 13:45	241	76.90
1/10/2019 13:50	247	76.00
1/10/2019 13:55	208	75.90
1/10/2019 14:00	220	74.90
1/10/2019 14:05	222	75.60
1/10/2019 14:10	261	74.10
1/10/2019 14:15	232	76.30
1/10/2019 14:20	273	74.50
1/10/2019 14:25	289	74.40
1/10/2019 14:30	281	75.00
1/10/2019 14:35	274	75.80
1/10/2019 14:40	308	75.70
1/10/2019 14:45	279	76.10
1/10/2019 14:50	265	74.30
1/10/2019 14:55	255	75.80
1/10/2019 15:00	267	76.10
1/10/2019 15:05	281	75.10
1/10/2019 15:10	304	74.40
1/10/2019 15:15	316	76.10
1/10/2019 15:20	308	76.20
1/10/2019 15:25	312	76.30
1/10/2019 15:30	278	75.50
1/10/2019 15:35	352	76.70
1/10/2019 15:40	345	76.60
1/10/2019 15:45	345	76.10
1/10/2019 15:50	330	77.00
1/10/2019 15:55	372	76.00
1/10/2019 16:00	427	76.10
1/10/2019 16:05	409	75.90
1/10/2019 16:10	352	76.30
1/10/2019 16:15	370	75.40
1/10/2019 16:20	410	77.20
1/10/2019 16:25	367	75.70
1/10/2019 16:30	372	76.30
1/10/2019 16:35	392	77.60
1/10/2019 16:40	398	77.20
1/10/2019 16:45	399	75.90
1/10/2019 16:50	384	75.50
1/10/2019 16:55	346	75.60
1/10/2019 17:00	357	76.70
1/10/2019 17:05	389	75.70
1/10/2019 17:10	413	75.50
1/10/2019 17:15	412	76.00
1/10/2019 17:20	347	75.40
1/10/2019 17:25	391	74.90
1/10/2019 17:30	368	73.70
1/10/2019 17:35	357	73.80
1/10/2019 17:40	347	74.70
1/10/2019 17:45	343	74.20
1/10/2019 17:50	354	73.50
1/10/2019 17:55	295	74.60
1/10/2019 18:00	258	74.70
1/10/2019 18:05	263	75.90
1/10/2019 18:10	286	74.80
1/10/2019 18:15	345	75.40
1/10/2019 18:20	244	76.80
1/10/2019 18:25	295	75.00
1/10/2019 18:30	261	75.70
1/10/2019 18:35	298	73.50
1/10/2019 18:40	237	76.00
1/10/2019 18:45	225	75.40
1/10/2019 18:50	219	75.20
1/10/2019 18:55	226	75.40
1/10/2019 19:00	211	75.10
1/10/2019 19:05	229	73.80
1/10/2019 19:10	192	75.30
1/10/2019 19:15	178	75.10
1/10/2019 19:20	168	75.20
1/10/2019 19:25	167	74.90
1/10/2019 19:30	156	75.40
1/10/2019 19:35	135	74.40
1/10/2019 19:40	163	74.30
1/10/2019 19:45	134	75.90
1/10/2019 19:50	128	72.90
1/10/2019 19:55	153	75.40
1/10/2019 20:00	164	75.90
1/10/2019 20:05	148	75.90
1/10/2019 20:10	128	75.40
1/10/2019 20:15	145	76.10
1/10/2019 20:20	149	75.20
1/10/2019 20:25	116	76.10
1/10/2019 20:30	149	75.10
1/10/2019 20:35	119	75.40
1/10/2019 20:40	116	76.20
1/10/2019 20:45	124	75.60
1/10/2019 20:50	147	75.00
1/10/2019 20:55	118	74.90
1/10/2019 21:00	117	75.40
1/10/2019 21:05	151	74.60
1/10/2019 21:10	157	74.90
1/10/2019 21:15	172	75.70
1/10/2019 21:20	159	74.50
1/10/2019 21:25	170	75.40
1/10/2019 21:30	147	76.20
1/10/2019 21:35	126	74.70
1/10/2019 21:40	114	74.70
1/10/2019 21:45	102	74.30
1/10/2019 21:50	99	74.70
1/10/2019 21:55	121	76.10
1/10/2019 22:00	111	74.30
1/10/2019 22:05	105	76.20
1/10/2019 22:10	92	75.80
1/10/2019 22:15	110	75.90
1/10/2019 22:20	89	74.90
1/10/2019 22:25	70	74.10
1/10/2019 22:30	78	74.50
1/10/2019 22:35	70	74.90
1/10/2019 22:40	71	75.50
1/10/2019 22:45	67	74.80
1/10/2019 22:50	62	73.90
1/10/2019 22:55	48	74.10
1/10/2019 23:00	55	75.70
1/10/2019 23:05	56	73.40
1/10/2019 23:10	32	72.90
1/10/2019 23:15	46	73.00
1/10/2019 23:20	32	73.80
1/10/2019 23:25	50	73.40
1/10/2019 23:30	41	76.20
1/10/2019 23:35	49	75.80
1/10/2019 23:40	44	77.00
1/10/2019 23:45	48	72.70
1/10/2019 23:50	34	73.80
1/10/2019 23:55	30	74.40
1/11/2019 0:00	31	74.30
1/11/2019 0:05	37	73.50
1/11/2019 0:10	21	73.70
1/11/2019 0:15	23	73.60
1/11/2019 0:20	32	73.90
1/11/2019 0:25	21	72.00
1/11/2019 0:30	18	72.90
1/11/2019 0:35	24	72.40
1/11/2019 0:40	22	74.20
1/11/2019 0:45	28	73.60
1/11/2019 0:50	18	72.80
1/11/2019 0:55	20	73.00
1/11/2019 1:00	14	70.80
1/11/2019 1:05	28	72.20
1/11/2019 1:10	22	70.60
1/11/2019 1:15	14	71.00
1/11/2019 1:20	12	75.60
1/11/2019 1:25	28	72.60
1/11/2019 1:30	15	73.60
1/11/2019 1:35	12	73.40
1/11/2019 1:40	16	68.20
1/11/2019 1:45	19	73.30
1/11/2019 1:50	31	72.80
1/11/2019 1:55	12	74.70
1/11/2019 2:00	26	73.60
1/11/2019 2:05	27	73.00
1/11/2019 2:10	23	74.00
1/11/2019 2:15	20	72.80
1/11/2019 2:20	29	77.20
1/11/2019 2:25	22	75.10
1/11/2019 2:30	18	76.30
1/11/2019 2:35	10	73.80
1/11/2019 2:40	29	73.70
1/11/2019 2:45	13	78.20
1/11/2019 2:50	12	73.50
1/11/2019 2:55	26	76.20
1/11/2019 3:00	13	70.40
1/11/2019 3:05	27	71.70
1/11/2019 3:10	29	75.90
1/11/2019 3:15	34	75.20
1/11/2019 3:20	26	74.70
1/11/2019 3:25	44	72.60
1/11/2019 3:30	34	75.00
1/11/2019 3:35	53	74.90
1/11/2019 3:40	53	75.20
1/11/2019 3:45	54	72.40
1/11/2019 3:50	36	74.20
1/11/2019 3:55	51	74.50
1/11/2019 4:00	42	74.40
1/11/2019 4:05	51	72.30
1/11/2019 4:10	36	73.80
1/11/2019 4:15	61	75.90
1/11/2019 4:20	47	77.20
1/11/2019 4:25	72	74.20
1/11/2019 4:30	70	75.20
1/11/2019 4:35	86	74.60
1/11/2019 4:40	99	75.10
1/11/2019 4:45	122	76.70
1/11/2019 4:50	101	75.30
1/11/2019 4:55	89	75.90
1/11/2019 5:00	79	75.00
1/11/2019 5:05	100	74.10
1/11/2019 5:10	131	76.60
1/11/2019 5:15	140	75.60
1/11/2019 5:20	134	76.50
1/11/2019 5:25	171	76.30
1/11/2019 5:30	207	75.60
1/11/2019 5:35	253	75.70
1/11/2019 5:40	277	76.10
1/11/2019 5:45	305	76.70
1/11/2019 5:50	244	78.00
1/11/2019 5:55	238	77.30
1/11/2019 6:00	239	76.30
1/11/2019 6:05	235	77.10
1/11/2019 6:10	274	77.10
1/11/2019 6:15	334	76.50
1/11/2019 6:20	370	76.70
1/11/2019 6:25	379	76.50
1/11/2019 6:30	428	76.20
1/11/2019 6:35	440	75.50
1/11/2019 6:40	584	75.50
1/11/2019 6:45	538	76.10
1/11/2019 6:50	523	76.30
1/11/2019 6:55	507	76.10
1/11/2019 7:00	458	75.90
1/11/2019 7:05	435	76.00
1/11/2019 7:10	491	76.00
1/11/2019 7:15	489	76.10
1/11/2019 7:20	528	75.00
1/11/2019 7:25	544	75.20
1/11/2019 7:30	567	75.20
1/11/2019 7:35	588	74.70
1/11/2019 7:40	669	74.50
1/11/2019 7:45	691	75.60
1/11/2019 7:50	663	75.80
1/11/2019 7:55	613	76.10
1/11/2019 8:00	475	77.60
1/11/2019 8:05	479	76.50
1/11/2019 8:10	442	77.60
1/11/2019 8:15	494	75.40
1/11/2019 8:20	526	76.40
1/11/2019 8:25	486	76.90
1/11/2019 8:30	435	76.80
1/11/2019 8:35	477	76.10
1/11/2019 8:40	480	76.50
1/11/2019 8:45	472	77.00
1/11/2019 8:50	504	77.80
1/11/2019 8:55	417	77.00
1/11/2019 9:00	371	77.40
1/11/2019 9:05	363	77.30
1/11/2019 9:10	323	77.40
1/11/2019 9:15	289	76.40
1/11/2019 9:20	310	77.80
1/11/2019 9:25	290	76.70
1/11/2019 9:30	278	75.90
1/11/2019 9:35	261	76.10
1/11/2019 9:40	293	76.60
1/11/2019 9:45	252	75.80
1/11/2019 9:50	260	77.80
1/11/2019 9:55	219	76.60
1/11/2019 10:00	195	76.20
1/11/2019 10:05	226	76.00
1/11/2019 10:10	228	76.20
1/11/2019 10:15	208	75.80
1/11/2019 10:20	215	76.40
1/11/2019 10:25	190	76.10
1/11/2019 10:30	202	76.40
1/11/2019 10:35	180	76.60
1/11/2019 10:40	208	76.60
1/11/2019 10:45	224	76.00
1/11/2019 10:50	211	75.60
1/11/2019 10:55	172	75.80
1/11/2019 11:00	170	75.40
1/11/2019 11:05	193	75.50
1/11/2019 11:10	215	77.70
1/11/2019 11:15	186	76.20
1/11/2019 11:20	204	76.20
1/11/2019 11:25	210	75.40
1/11/2019 11:30	201	74.10
1/11/2019 11:35	211	75.90
1/11/2019 11:40	200	76.00
1/11/2019 11:45	222	76.60
1/11/2019 11:50	189	77.10
1/11/2019 11:55	223	76.50
1/11/2019 12:00	186	77.90
1/11/2019 12:05	243	76.50
1/11/2019 12:10	229	76.80
1/11/2019 12:15	237	76.40
1/11/2019 12:20	226	76.50
1/11/2019 12:25	231	76.30
1/11/2019 12:30	220	76.60
1/11/2019 12:35	234	76.60
1/11/2019 12:40	237	76.70
1/11/2019 12:45	238	76.80
1/11/2019 12:50	221	76.90
1/11/2019 12:55	272	78.10
1/11/2019 13:00	246	77.60
1/11/2019 13:05	236	76.40
1/11/2019 13:10	277	76.50
1/11/2019 13:15	242	77.70
1/11/2019 13:20	232	76.70
1/11/2019 13:25	260	76.90
1/11/2019 13:30	256	76.30
1/11/2019 13:35	231	75.70
1/11/2019 13:40	250	76.40
1/11/2019 13:45	275	75.50
1/11/2019 13:50	260	76.70
1/11/2019 13:55	217	76.40
1/11/2019 14:00	255	76.20
1/11/2019 14:05	253	76.70
1/11/2019 14:10	270	76.10
1/11/2019 14:15	251	76.70
1/11/2019 14:20	258	75.60
1/11/2019 14:25	238	75.50
1/11/2019 14:30	270	75.50
1/11/2019 14:35	237	75.30
1/11/2019 14:40	281	75.70
1/11/2019 14:45	279	75.30
1/11/2019 14:50	280	76.10
1/11/2019 14:55	277	75.40
1/11/2019 15:00	255	75.60
1/11/2019 15:05	274	76.10
1/11/2019 15:10	334	75.90
1/11/2019 15:15	333	76.20
1/11/2019 15:20	334	76.70
1/11/2019 15:25	341	77.80
1/11/2019 15:30	331	76.40
1/11/2019 15:35	329	76.70
1/11/2019 15:40	332	76.00
1/11/2019 15:45	357	75.70
1/11/2019 15:50	360	75.90
1/11/2019 15:55	340	76.40
1/11/2019 16:00	343	75.40
1/11/2019 16:05	352	76.00
1/11/2019 16:10	355	76.00
1/11/2019 16:15	395	77.10
1/11/2019 16:20	362	75.80
1/11/2019 16:25	349	76.00
1/11/2019 16:30	374	76.10
1/11/2019 16:35	352	77.30
1/11/2019 16:40	372	76.30
1/11/2019 16:45	358	76.80
1/11/2019 16:50	378	76.60
1/11/2019 16:55	308	76.10
1/11/2019 17:00	357	76.70
1/11/2019 17:05	365	75.50
1/11/2019 17:10	413	75.70
1/11/2019 17:15	405	77.20
1/11/2019 17:20	390	75.60
1/11/2019 17:25	353	76.20
1/11/2019 17:30	355	76.50
1/11/2019 17:35	343	74.80
1/11/2019 17:40	309	76.00
1/11/2019 17:45	305	74.70
1/11/2019 17:50	284	76.30
1/11/2019 17:55	231	76.40
1/11/2019 18:00	258	75.70
1/11/2019 18:05	275	76.10
1/11/2019 18:10	271	76.70
1/11/2019 18:15	265	75.60
1/11/2019 18:20	222	75.30
1/11/2019 18:25	311	75.40
1/11/2019 18:30	260	75.60
1/11/2019 18:35	274	76.30
1/11/2019 18:40	264	76.20
1/11/2019 18:45	255	76.70
1/11/2019 18:50	270	74.30
1/11/2019 18:55	266	76.50
1/11/2019 19:00	288	76.00
1/11/2019 19:05	241	75.40
1/11/2019 19:10	239	73.20
1/11/2019 19:15	242	75.30
1/11/2019 19:20	225	75.10
1/11/2019 19:25	258	76.10
1/11/2019 19:30	237	76.00
1/11/2019 19:35	231	75.80
1/11/2019 19:40	248	75.00
1/11/2019 19:45	212	75.10
1/11/2019 19:50	169	74.20
1/11/2019 19:55	169	74.80
1/11/2019 20:00	160	76.20
1/11/2019 20:05	136	76.70
1/11/2019 20:10	142	74.60
1/11/2019 20:15	137	75.30
1/11/2019 20:20	138	74.40
1/11/2019 20:25	138	74.80
1/11/2019 20:30	133	75.30
1/11/2019 20:35	158	75.30
1/11/2019 20:40	166	75.20
1/11/2019 20:45	139	75.00
1/11/2019 20:50	151	75.50
1/11/2019 20:55	136	74.90
1/11/2019 21:00	143	74.90
1/11/2019 21:05	127	75.50
1/11/2019 21:10	130	74.80
1/11/2019 21:15	167	75.10
1/11/2019 21:20	153	75.70
1/11/2019 21:25	129	75.40
1/11/2019 21:30	132	74.10
1/11/2019 21:35	157	75.00
1/11/2019 21:40	145	75.10
1/11/2019 21:45	116	74.90
1/11/2019 21:50	116	76.20
1/11/2019 21:55	100	74.90
1/11/2019 22:00	142	76.50
1/11/2019 22:05	99	75.80
1/11/2019 22:10	113	74.20
1/11/2019 22:15	123	75.80
1/11/2019 22:20	98	74.80
1/11/2019 22:25	123	73.40
1/11/2019 22:30	124	74.90
1/11/2019 22:35	106	74.40
1/11/2019 22:40	92	75.30
1/11/2019 22:45	76	73.80
1/11/2019 22:50	74	75.30
1/11/2019 22:55	80	74.30
1/11/2019 23:00	70	73.40
1/11/2019 23:05	94	75.40
1/11/2019 23:10	73	74.00
1/11/2019 23:15	69	74.50
1/11/2019 23:20	60	74.70
1/11/2019 23:25	66	73.50
1/11/2019 23:30	63	74.40
1/11/2019 23:35	69	74.10
1/11/2019 23:40	57	73.70
1/11/2019 23:45	72	72.50
1/11/2019 23:50	58	74.50
1/11/2019 23:55	58	74.40
1/12/2019 0:00	49	74.60
1/12/2019 0:05	46	75.40
1/12/2019 0:10	43	73.30
1/12/2019 0:15	37	74.70
1/12/2019 0:20	38	72.80
1/12/2019 0:25	34	76.50
1/12/2019 0:30	20	73.30
1/12/2019 0:35	34	72.30
1/12/2019 0:40	34	73.80
1/12/2019 0:45	49	73.40
1/12/2019 0:50	32	73.10
1/12/2019 0:55	24	70.80
1/12/2019 1:00	27	73.90
1/12/2019 1:05	36	73.00
1/12/2019 1:10	35	77.10
1/12/2019 1:15	28	72.40
1/12/2019 1:20	33	75.50
1/12/2019 1:25	31	73.90
1/12/2019 1:30	15	72.80
1/12/2019 1:35	22	73.20
1/12/2019 1:40	24	70.40
1/12/2019 1:45	22	75.70
1/12/2019 1:50	26	76.20
1/12/2019 1:55	21	75.10
1/12/2019 2:00	20	71.60
1/12/2019 2:05	19	71.60
1/12/2019 2:10	20	74.40
1/12/2019 2:15	19	77.30
1/12/2019 2:20	26	74.00
1/12/2019 2:25	12	73.80
1/12/2019 2:30	16	75.10
1/12/2019 2:35	20	74.00
1/12/2019 2:40	15	72.10
1/12/2019 2:45	23	71.40
1/12/2019 2:50	14	70.70
1/12/2019 2:55	14	73.30
1/12/2019 3:00	18	71.40
1/12/2019 3:05	12	70.90
1/12/2019 3:10	17	72.30
1/12/2019 3:15	26	75.50
1/12/2019 3:20	16	74.30
1/12/2019 3:25	20	73.40
1/12/2019 3:30	33	74.70
1/12/2019 3:35	27	74.70
1/12/2019 3:40	33	77.70
1/12/2019 3:45	24	75.80
1/12/2019 3:50	31	74.80
1/12/2019 3:55	31	74.90
1/12/2019 4:00	37	74.40
1/12/2019 4:05	15	75.40
1/12/2019 4:10	35	75.80
1/12/2019 4:15	22	78.10
1/12/2019 4:20	33	71.80
1/12/2019 4:25	39	74.00
1/12/2019 4:30	49	74.70
1/12/2019 4:35	51	74.20
1/12/2019 4:40	66	76.80
1/12/2019 4:45	62	75.30
1/12/2019 4:50	57	75.40
1/12/2019 4:55	46	76.70
1/12/2019 5:00	51	74.90
1/12/2019 5:05	62	76.60
1/12/2019 5:10	53	75.80
1/12/2019 5:15	66	76.00
1/12/2019 5:20	63	76.60
1/12/2019 5:25	66	74.70
1/12/2019 5:30	71	75.00
1/12/2019 5:35	90	75.70
1/12/2019 5:40	104	76.80
1/12/2019 5:45	98	76.90
1/12/2019 5:50	83	77.00
1/12/2019 5:55	88	74.40
1/12/2019 6:00	65	75.50
1/12/2019 6:05	72	77.10
1/12/2019 6:10	83	75.40
1/12/2019 6:15	108	76.80
1/12/2019 6:20	109	77.30
1/12/2019 6:25	107	75.90
1/12/2019 6:30	127	76.80
1/12/2019 6:35	146	75.00
1/12/2019 6:40	157	77.40
1/12/2019 6:45	170	76.50
1/12/2019 6:50	142	77.60
1/12/2019 6:55	108	75.70
1/12/2019 7:00	101	77.00
1/12/2019 7:05	76	77.30
1/12/2019 7:10	115	76.00
1/12/2019 7:15	105	76.70
1/12/2019 7:20	114	75.80
1/12/2019 7:25	125	77.60
1/12/2019 7:30	123	77.00
1/12/2019 7:35	139	75.60
1/12/2019 7:40	151	76.80
1/12/2019 7:45	159	77.30
1/12/2019 7:50	146	77.50
1/12/2019 7:55	133	77.80
1/12/2019 8:00	135	77.80
1/12/2019 8:05	108	77.50
1/12/2019 8:10	102	76.40
1/12/2019 8:15	120	77.50
1/12/2019 8:20	123	76.60
1/12/2019 8:25	135	77.80
1/12/2019 8:30	119	77.00
1/12/2019 8:35	144	76.10
1/12/2019 8:40	163	76.20
1/12/2019 8:45	185	77.30
1/12/2019 8:50	147	78.10
1/12/2019 8:55	170	79.40
1/12/2019 9:00	140	77.40
1/12/2019 9:05	142	77.90
1/12/2019 9:10	138	76.30
1/12/2019 9:15	151	76.60
1/12/2019 9:20	163	78.50
1/12/2019 9:25	156	76.60
1/12/2019 9:30	170	76.90
1/12/2019 9:35	194	78.00
1/12/2019 9:40	170	78.10
1/12/2019 9:45	183	77.30
1/12/2019 9:50	161	78.70
1/12/2019 9:55	167	77.40
1/12/2019 10:00	180	78.60
1/12/2019 10:05	162	77.50
1/12/2019 10:10	166	78.10
1/12/2019 10:15	152	76.60
1/12/2019 10:20	165	77.30
1/12/2019 10:25	143	75.90
1/12/2019 10:30	167	76.70
1/12/2019 10:35	158	76.70
1/12/2019 10:40	170	78.00
1/12/2019 10:45	195	76.20
1/12/2019 10:50	165	76.50
1/12/2019 10:55	155	77.00
1/12/2019 11:00	162	77.30
1/12/2019 11:05	181	75.30
1/12/2019 11:10	174	76.70
1/12/2019 11:15	172	77.20
1/12/2019 11:20	160	77.50
1/12/2019 11:25	178	76.60
1/12/2019 11:30	150	77.50
1/12/2019 11:35	173	76.80
1/12/2019 11:40	191	77.50
1/12/2019 11:45	171	76.80
1/12/2019 11:50	186	76.40
1/12/2019 11:55	176	76.40
1/12/2019 12:00	199	77.30
1/12/2019 12:05	171	77.00
1/12/2019 12:10	183	77.20
1/12/2019 12:15	208	77.80
1/12/2019 12:20	217	77.90
1/12/2019 12:25	192	77.90
1/12/2019 12:30	186	76.90
1/12/2019 12:35	199	77.30
1/12/2019 12:40	200	78.80
1/12/2019 12:45	195	77.40
1/12/2019 12:50	184	77.40
1/12/2019 12:55	167	77.30
1/12/2019 13:00	207	77.80
1/12/2019 13:05	210	76.40
1/12/2019 13:10	192	78.20
1/12/2019 13:15	220	77.40
1/12/2019 13:20	197	76.90
1/12/2019 13:25	212	77.60
1/12/2019 13:30	204	76.80
1/12/2019 13:35	187	78.00
1/12/2019 13:40	221	76.60
1/12/2019 13:45	216	76.70
1/12/2019 13:50	187	76.70
1/12/2019 13:55	212	77.50
1/12/2019 14:00	202	76.20
1/12/2019 14:05	191	76.80
1/12/2019 14:10	179	76.30
1/12/2019 14:15	217	75.70
1/12/2019 14:20	197	77.90
1/12/2019 14:25	214	77.00
1/12/2019 14:30	201	77.30
1/12/2019 14:35	220	75.60
1/12/2019 14:40	218	76.80
1/12/2019 14:45	186	76.70
1/12/2019 14:50	203	77.40
1/12/2019 14:55	185	76.70
1/12/2019 15:00	185	77.10
1/12/2019 15:05	206	76.60
1/12/2019 15:10	178	78.80
1/12/2019 15:15	228	77.80
1/12/2019 15:20	218	77.20
1/12/2019 15:25	207	76.30
1/12/2019 15:30	220	76.00
1/12/2019 15:35	212	75.80
1/12/2019 15:40	233	76.20
1/12/2019 15:45	229	75.70
1/12/2019 15:50	231	76.60
1/12/2019 15:55	173	77.70
1/12/2019 16:00	213	76.60
1/12/2019 16:05	213	76.40
1/12/2019 16:10	226	76.50
1/12/2019 16:15	185	77.20
1/12/2019 16:20	240	76.90
1/12/2019 16:25	223	76.60
1/12/2019 16:30	227	76.80
1/12/2019 16:35	185	76.20
1/12/2019 16:40	244	75.10
